date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
2020-01-26,中国,CN,山西省,140000,大同市,140200,1,0,0,0
2020-01-26,中国,CN,山西省,140000,阳泉市,140300,1,0,0,0
2020-01-26,中国,CN,山西省,140000,长治市,140400,1,0,0,0
2020-01-26,中国,CN,山西省,140000,朔州市,140600,2,0,0,0
2020-01-26,中国,CN,山西省,140000,晋中市,140700,2,0,0,0
2020-01-26,中国,CN,山西省,140000,运城市,140800,2,0,0,0
2020-01-26,中国,CN,山西省,140000,临汾市,141000,1,0,0,0
2020-01-26,中国,CN,山西省,140000,吕梁市,141100,1,0,0,0
2020-01-26,中国,CN,内蒙古自治区,150000,,,11,1,0,0
2020-01-26,中国,CN,内蒙古自治区,150000,包头市,150200,2,0,0,0
2020-01-26,中国,CN,内蒙古自治区,150000,赤峰市,150400,1,0,0,0
2020-01-26,中国,CN,内蒙古自治区,150000,通辽市,150500,1,0,0,0
2020-01-26,中国,CN,内蒙古自治区,150000,鄂尔多斯市,150600,2,0,0,0
2020-01-26,中国,CN,内蒙古自治区,150000,呼伦贝尔市,150700,2,0,0,0
2020-01-26,中国,CN,内蒙古自治区,150000,兴安盟,152200,1,0,0,0
2020-01-26,中国,CN,内蒙古自治区,150000,锡林郭勒盟,152500,2,1,0,0
2020-01-26,中国,CN,辽宁省,210000,,,22,0,0,0
2020-01-26,中国,CN,辽宁省,210000,沈阳市,210100,6,0,0,0
2020-01-26,中国,CN,辽宁省,210000,大连市,210200,4,0,0,0
2020-01-26,中国,CN,辽宁省,210000,本溪市,210500,2,0,0,0
2020-01-26,中国,CN,辽宁省,210000,丹东市,210600,1,0,0,0
2020-01-26,中国,CN,辽宁省,210000,营口市,210800,1,0,0,0
2020-01-26,中国,CN,辽宁省,210000,盘锦市,211100,2,0,0,0
2020-01-26,中国,CN,辽宁省,210000,铁岭市,211200,2,0,0,0
2020-01-26,中国,CN,辽宁省,210000,朝阳市,211300,2,0,0,0
2020-01-26,中国,CN,辽宁省,210000,葫芦岛市,211400,2,0,0,0
2020-01-26,中国,CN,吉林省,220000,,,6,0,0,0
2020-01-26,中国,CN,吉林省,220000,长春市,220100,1,0,0,0
2020-01-26,中国,CN,吉林省,220000,吉林市,220200,2,0,0,0
2020-01-26,中国,CN,吉林省,220000,四平市,220300,1,0,0,0
2020-01-26,中国,CN,吉林省,220000,松原市,220700,2,0,0,0
2020-01-26,中国,CN,黑龙江省,230000,,,21,48,0,1
2020-01-26,中国,CN,黑龙江省,230000,哈尔滨市,230100,8,0,0,0
2020-01-26,中国,CN,黑龙江省,230000,齐齐哈尔市,230200,1,0,0,0
2020-01-26,中国,CN,黑龙江省,230000,双鸭山市,230500,1,0,0,0
2020-01-26,中国,CN,黑龙江省,230000,大庆市,230600,5,0,0,0
2020-01-26,中国,CN,黑龙江省,230000,佳木斯市,230800,1,0,0,0
2020-01-26,中国,CN,黑龙江省,230000,七台河市,230900,1,0,0,0
2020-01-26,中国,CN,黑龙江省,230000,牡丹江市,231000,1,0,0,0
2020-01-26,中国,CN,黑龙江省,230000,绥化市,231200,3,0,0,1
2020-01-26,中国,CN,上海市,310000,,,53,90,1,1
2020-01-26,中国,CN,上海市,310000,黄浦区,310101,1,0,0,0
2020-01-26,中国,CN,上海市,310000,徐汇区,310104,3,0,0,0
2020-01-26,中国,CN,上海市,310000,长宁区,310105,5,0,0,0
2020-01-26,中国,CN,上海市,310000,静安区,310106,5,0,0,0
2020-01-26,中国,CN,上海市,310000,虹口区,310109,2,0,0,0
2020-01-26,中国,CN,上海市,310000,闵行区,310112,2,0,0,0
2020-01-26,中国,CN,上海市,310000,宝山区,310113,1,0,0,0
2020-01-26,中国,CN,上海市,310000,嘉定区,310114,1,0,0,0
2020-01-26,中国,CN,上海市,310000,浦东新区,310115,7,0,0,0
2020-01-26,中国,CN,上海市,310000,青浦区,310118,1,0,0,0
2020-01-26,中国,CN,上海市,310000,奉贤区,310120,1,0,0,0
2020-01-26,中国,CN,江苏省,320000,,,47,0,1,0
2020-01-26,中国,CN,江苏省,320000,南京市,320100,7,0,0,0
2020-01-26,中国,CN,江苏省,320000,无锡市,320200,4,0,0,0
2020-01-26,中国,CN,江苏省,320000,徐州市,320300,3,0,0,0
2020-01-26,中国,CN,江苏省,320000,常州市,320400,6,0,0,0
2020-01-26,中国,CN,江苏省,320000,苏州市,320500,8,0,1,0
2020-01-26,中国,CN,江苏省,320000,南通市,320600,4,0,0,0
2020-01-26,中国,CN,江苏省,320000,连云港市,320700,3,0,0,0
2020-01-26,中国,CN,江苏省,320000,淮安市,320800,2,0,0,0
2020-01-26,中国,CN,江苏省,320000,盐城市,320900,1,0,0,0
2020-01-26,中国,CN,江苏省,320000,扬州市,321000,4,0,0,0
2020-01-26,中国,CN,江苏省,320000,镇江市,321100,2,0,0,0
2020-01-26,中国,CN,江苏省,320000,泰州市,321200,2,0,0,0
2020-01-26,中国,CN,江苏省,320000,宿迁市,321300,1,0,0,0
2020-01-26,中国,CN,浙江省,330000,,,128,0,1,0
2020-01-26,中国,CN,浙江省,330000,杭州市,330100,27,0,0,0
2020-01-26,中国,CN,浙江省,330000,宁波市,330200,13,0,0,0
2020-01-26,中国,CN,浙江省,330000,温州市,330300,32,0,1,0
2020-01-26,中国,CN,浙江省,330000,嘉兴市,330400,8,0,0,0
2020-01-26,中国,CN,浙江省,330000,湖州市,330500,3,0,0,0
2020-01-26,中国,CN,浙江省,330000,绍兴市,330600,6,0,0,0
2020-01-26,中国,CN,浙江省,330000,金华市,330700,5,0,0,0
2020-01-26,中国,CN,浙江省,330000,衢州市,330800,5,0,0,0
2020-01-26,中国,CN,浙江省,330000,舟山市,330900,4,0,0,0
2020-01-26,中国,CN,浙江省,330000,台州市,331000,22,0,0,0
2020-01-26,中国,CN,浙江省,330000,丽水市,331100,3,0,0,0
2020-01-26,中国,CN,安徽省,340000,,,70,0,0,0
2020-01-26,中国,CN,安徽省,340000,合肥市,340100,13,0,0,0
2020-01-26,中国,CN,安徽省,340000,芜湖市,340200,6,0,0,0
2020-01-26,中国,CN,安徽省,340000,蚌埠市,340300,3,0,0,0
2020-01-26,中国,CN,安徽省,340000,淮南市,340400,2,0,0,0
2020-01-26,中国,CN,安徽省,340000,马鞍山市,340500,7,0,0,0
2020-01-26,中国,CN,安徽省,340000,淮北市,340600,1,0,0,0
2020-01-26,中国,CN,安徽省,340000,铜陵市,340700,3,0,0,0
2020-01-26,中国,CN,安徽省,340000,安庆市,340800,8,0,0,0
2020-01-26,中国,CN,安徽省,340000,黄山市,341000,1,0,0,0
2020-01-26,中国,CN,安徽省,340000,滁州市,341100,2,0,0,0
2020-01-26,中国,CN,安徽省,340000,阜阳市,341200,10,0,0,0
2020-01-26,中国,CN,安徽省,340000,宿州市,341300,3,0,0,0
2020-01-26,中国,CN,安徽省,340000,六安市,341500,3,0,0,0
2020-01-26,中国,CN,安徽省,340000,亳州市,341600,6,0,0,0
2020-01-26,中国,CN,安徽省,340000,池州市,341700,1,0,0,0
2020-01-26,中国,CN,安徽省,340000,宣城市,341800,1,0,0,0
2020-01-26,中国,CN,福建省,350000,,,35,39,0,0
2020-01-26,中国,CN,福建省,350000,福州市,350100,13,19,0,0
2020-01-26,中国,CN,福建省,350000,厦门市,350200,4,3,0,0
2020-01-26,中国,CN,福建省,350000,莆田市,350300,1,8,0,0
2020-01-26,中国,CN,福建省,350000,三明市,350400,4,3,0,0
2020-01-26,中国,CN,福建省,350000,泉州市,350500,5,3,0,0
2020-01-26,中国,CN,福建省,350000,漳州市,350600,4,0,0,0
2020-01-26,中国,CN,福建省,350000,南平市,350700,1,1,0,0
2020-01-26,中国,CN,福建省,350000,龙岩市,350800,0,2,0,0
2020-01-26,中国,CN,福建省,350000,宁德市,350900,3,0,0,0
2020-01-26,中国,CN,江西省,360000,,,48,0,0,0
2020-01-26,中国,CN,江西省,360000,南昌市,360100,8,0,0,0
2020-01-26,中国,CN,江西省,360000,景德镇市,360200,2,0,0,0
2020-01-26,中国,CN,江西省,360000,萍乡市,360300,2,0,0,0
2020-01-26,中国,CN,江西省,360000,九江市,360400,4,0,0,0
2020-01-26,中国,CN,江西省,360000,新余市,360500,3,0,0,0
2020-01-26,中国,CN,江西省,360000,赣州市,360700,7,0,0,0
2020-01-26,中国,CN,江西省,360000,吉安市,360800,3,0,0,0
2020-01-26,中国,CN,江西省,360000,宜春市,360900,6,0,0,0
2020-01-26,中国,CN,江西省,360000,抚州市,361000,7,0,0,0
2020-01-26,中国,CN,江西省,360000,上饶市,361100,6,0,0,0
2020-01-26,中国,CN,山东省,370000,,,63,33,0,0
2020-01-26,中国,CN,山东省,370000,济南市,370100,7,0,0,0
2020-01-26,中国,CN,山东省,370000,青岛市,370200,10,17,0,0
2020-01-26,中国,CN,山东省,370000,淄博市,370300,2,0,0,0
2020-01-26,中国,CN,山东省,370000,枣庄市,370400,0,2,0,0
2020-01-26,中国,CN,山东省,370000,烟台市,370600,4,0,0,0
2020-01-26,中国,CN,山东省,370000,潍坊市,370700,3,0,0,0
2020-01-26,中国,CN,山东省,370000,济宁市,370800,5,0,0,0
2020-01-26,中国,CN,山东省,370000,泰安市,370900,0,1,0,0
2020-01-26,中国,CN,山东省,370000,威海市,371000,7,5,0,0
2020-01-26,中国,CN,山东省,370000,日照市,371100,5,0,0,0
2020-01-26,中国,CN,山东省,370000,临沂市,371300,7,0,0,0
2020-01-26,中国,CN,山东省,370000,德州市,371400,6,2,0,0
2020-01-26,中国,CN,山东省,370000,聊城市,371500,1,1,0,0
2020-01-26,中国,CN,山东省,370000,滨州市,371600,3,1,0,0
2020-01-26,中国,CN,山东省,370000,菏泽市,371700,3,4,0,0
2020-01-26,中国,CN,河南省,410000,,,128,18,0,1
2020-01-26,中国,CN,河南省,410000,郑州市,410100,29,0,0,0
2020-01-26,中国,CN,河南省,410000,开封市,410200,1,0,0,0
2020-01-26,中国,CN,河南省,410000,洛阳市,410300,2,0,0,0
2020-01-26,中国,CN,河南省,410000,平顶山市,410400,5,0,0,0
2020-01-26,中国,CN,河南省,410000,安阳市,410500,7,0,0,0
2020-01-26,中国,CN,河南省,410000,鹤壁市,410600,2,0,0,0
2020-01-26,中国,CN,河南省,410000,新乡市,410700,4,0,0,0
2020-01-26,中国,CN,河南省,410000,许昌市,411000,1,0,0,0
2020-01-26,中国,CN,河南省,410000,漯河市,411100,6,0,0,0
2020-01-26,中国,CN,河南省,410000,三门峡市,411200,3,0,0,0
2020-01-26,中国,CN,河南省,410000,南阳市,411300,19,0,0,1
2020-01-26,中国,CN,河南省,410000,商丘市,411400,6,0,0,0
2020-01-26,中国,CN,河南省,410000,信阳市,411500,23,0,0,0
2020-01-26,中国,CN,河南省,410000,周口市,411600,11,0,0,0
2020-01-26,中国,CN,河南省,410000,驻马店市,411700,9,0,0,0
2020-01-26,中国,CN,湖北省,420000,,,1423,0,44,76
2020-01-26,中国,CN,湖北省,420000,武汉市,420100,698,0,42,63
2020-01-26,中国,CN,湖北省,420000,黄石市,420200,36,0,0,1
2020-01-26,中国,CN,湖北省,420000,十堰市,420300,40,0,0,0
2020-01-26,中国,CN,湖北省,420000,宜昌市,420500,31,0,0,1
2020-01-26,中国,CN,湖北省,420000,襄阳市,420600,36,0,0,0
2020-01-26,中国,CN,湖北省,420000,鄂州市,420700,20,0,0,0
2020-01-26,中国,CN,湖北省,420000,荆门市,420800,90,0,0,3
2020-01-26,中国,CN,湖北省,420000,孝感市,420900,100,0,0,1
2020-01-26,中国,CN,湖北省,420000,荆州市,421000,47,0,0,2
2020-01-26,中国,CN,湖北省,420000,黄冈市,421100,154,0,2,4
2020-01-26,中国,CN,湖北省,420000,咸宁市,421200,64,0,0,0
2020-01-26,中国,CN,湖北省,420000,随州市,421300,52,0,0,0
2020-01-26,中国,CN,湖北省,420000,恩施土家族苗族自治州,422800,25,0,0,0
2020-01-26,中国,CN,湖北省,420000,仙桃市,429004,12,0,0,0
2020-01-26,中国,CN,湖北省,420000,潜江市,429005,5,0,0,1
2020-01-26,中国,CN,湖北省,420000,天门市,429006,13,0,0,0
2020-01-26,中国,CN,湖南省,430000,,,100,0,0,0
2020-01-26,中国,CN,湖南省,430000,长沙市,430100,22,0,0,0
2020-01-26,中国,CN,湖南省,430000,株洲市,430200,5,0,0,0
2020-01-26,中国,CN,湖南省,430000,湘潭市,430300,4,0,0,0
2020-01-26,中国,CN,湖南省,430000,衡阳市,430400,4,0,0,0
2020-01-26,中国,CN,湖南省,430000,邵阳市,430500,8,0,0,0
2020-01-26,中国,CN,湖南省,430000,岳阳市,430600,7,0,0,0
2020-01-26,中国,CN,湖南省,430000,常德市,430700,12,0,0,0
2020-01-26,中国,CN,湖南省,430000,益阳市,430900,7,0,0,0
2020-01-26,中国,CN,湖南省,430000,郴州市,431000,6,0,0,0
2020-01-26,中国,CN,湖南省,430000,永州市,431100,4,0,0,0
2020-01-26,中国,CN,湖南省,430000,怀化市,431200,11,0,0,0
2020-01-26,中国,CN,湖南省,430000,娄底市,431300,7,0,0,0
2020-01-26,中国,CN,湖南省,430000,湘西土家族苗族自治州,433100,3,0,0,0
2020-01-26,中国,CN,广东省,440000,,,146,0,2,0
2020-01-26,中国,CN,广东省,440000,广州市,440100,39,0,0,0
2020-01-26,中国,CN,广东省,440000,韶关市,440200,4,0,0,0
2020-01-26,中国,CN,广东省,440000,深圳市,440300,36,0,2,0
2020-01-26,中国,CN,广东省,440000,珠海市,440400,12,0,0,0
2020-01-26,中国,CN,广东省,440000,汕头市,440500,2,0,0,0
2020-01-26,中国,CN,广东省,440000,佛山市,440600,14,0,0,0
2020-01-26,中国,CN,广东省,440000,湛江市,440800,5,0,0,0
2020-01-26,中国,CN,广东省,440000,肇庆市,441200,4,0,0,0
2020-01-26,中国,CN,广东省,440000,惠州市,441300,8,0,0,0
2020-01-26,中国,CN,广东省,440000,梅州市,441400,1,0,0,0
2020-01-26,中国,CN,广东省,440000,汕尾市,441500,1,0,0,0
2020-01-26,中国,CN,广东省,440000,阳江市,441700,8,0,0,0
2020-01-26,中国,CN,广东省,440000,清远市,441800,3,0,0,0
2020-01-26,中国,CN,广东省,440000,东莞市,441900,2,0,0,0
2020-01-26,中国,CN,广东省,440000,中山市,442000,4,0,0,0
2020-01-26,中国,CN,广东省,440000,揭阳市,445200,3,0,0,0
2020-01-26,中国,CN,广西壮族自治区,450000,,,46,0,0,0
2020-01-26,中国,CN,广西壮族自治区,450000,南宁市,450100,5,0,0,0
2020-01-26,中国,CN,广西壮族自治区,450000,柳州市,450200,6,0,0,0
2020-01-26,中国,CN,广西壮族自治区,450000,桂林市,450300,14,0,0,0
2020-01-26,中国,CN,广西壮族自治区,450000,梧州市,450400,2,0,0,0
2020-01-26,中国,CN,广西壮族自治区,450000,北海市,450500,9,0,0,0
2020-01-26,中国,CN,广西壮族自治区,450000,防城港市,450600,3,0,0,0
2020-01-26,中国,CN,广西壮族自治区,450000,玉林市,450900,2,0,0,0
2020-01-26,中国,CN,广西壮族自治区,450000,百色市,451000,2,0,0,0
2020-01-26,中国,CN,广西壮族自治区,450000,河池市,451200,3,0,0,0
2020-01-26,中国,CN,海南省,460000,,,31,0,0,1
2020-01-26,中国,CN,海南省,460000,海口市,460100,6,0,0,0
2020-01-26,中国,CN,海南省,460000,三亚市,460200,10,0,0,0
2020-01-26,中国,CN,海南省,460000,儋州市,460400,4,0,0,0
2020-01-26,中国,CN,海南省,460000,万宁市,469006,7,0,0,0
2020-01-26,中国,CN,海南省,460000,澄迈县,469023,2,0,0,0
2020-01-26,中国,CN,海南省,460000,临高县,469024,1,0,0,0
2020-01-26,中国,CN,海南省,460000,陵水黎族自治县,469028,1,0,0,0
2020-01-26,中国,CN,重庆市,500000,,,110,0,0,0
2020-01-26,中国,CN,重庆市,500000,两江新区,,7,0,0,0
2020-01-26,中国,CN,重庆市,500000,万州区,500101,14,0,0,0
2020-01-26,中国,CN,重庆市,500000,涪陵区,500102,1,0,0,0
2020-01-26,中国,CN,重庆市,500000,大渡口区,500104,6,0,0,0
2020-01-26,中国,CN,重庆市,500000,江北区,500105,3,0,0,0
2020-01-26,中国,CN,重庆市,500000,九龙坡区,500107,4,0,0,0
2020-01-26,中国,CN,重庆市,500000,綦江区,500110,1,0,0,0
2020-01-26,中国,CN,重庆市,500000,大足区,500111,1,0,0,0
2020-01-26,中国,CN,重庆市,500000,渝北区,500112,5,0,0,0
2020-01-26,中国,CN,重庆市,500000,巴南区,500113,1,0,0,0
2020-01-26,中国,CN,重庆市,500000,长寿区,500115,6,0,0,0
2020-01-26,中国,CN,重庆市,500000,江津区,500116,2,0,0,0
2020-01-26,中国,CN,重庆市,500000,合川区,500117,3,0,0,0
2020-01-26,中国,CN,重庆市,500000,永川区,500118,3,0,0,0
2020-01-26,中国,CN,重庆市,500000,璧山区,500120,3,0,0,0
2020-01-26,中国,CN,重庆市,500000,铜梁区,500151,1,0,0,0
2020-01-26,中国,CN,重庆市,500000,潼南区,500152,2,0,0,0
2020-01-26,中国,CN,重庆市,500000,开州区,500154,7,0,0,0
2020-01-26,中国,CN,重庆市,500000,梁平区,500155,1,0,0,0
2020-01-26,中国,CN,重庆市,500000,城口县,500229,1,0,0,0
2020-01-26,中国,CN,重庆市,500000,丰都县,500230,3,0,0,0
2020-01-26,中国,CN,重庆市,500000,垫江县,500231,4,0,0,0
2020-01-26,中国,CN,重庆市,500000,忠县,500233,6,0,0,0
2020-01-26,中国,CN,重庆市,500000,云阳县,500235,8,0,0,0
2020-01-26,中国,CN,重庆市,500000,奉节县,500236,3,0,0,0
2020-01-26,中国,CN,重庆市,500000,巫山县,500237,5,0,0,0
2020-01-26,中国,CN,重庆市,500000,巫溪县,500238,5,0,0,0
2020-01-26,中国,CN,重庆市,500000,石柱土家族自治县,500240,3,0,0,0
2020-01-26,中国,CN,重庆市,500000,秀山土家族苗族自治县,500241,1,0,0,0
2020-01-26,中国,CN,四川省,510000,,,69,0,0,0
2020-01-26,中国,CN,四川省,510000,成都市,510100,33,0,0,0
2020-01-26,中国,CN,四川省,510000,自贡市,510300,2,0,0,0
2020-01-26,中国,CN,四川省,510000,泸州市,510500,3,0,0,0
2020-01-26,中国,CN,四川省,510000,德阳市,510600,1,0,0,0
2020-01-26,中国,CN,四川省,510000,绵阳市,510700,7,0,0,0
2020-01-26,中国,CN,四川省,510000,遂宁市,510900,2,0,0,0
2020-01-26,中国,CN,四川省,510000,内江市,511000,1,0,0,0
2020-01-26,中国,CN,四川省,510000,乐山市,511100,1,0,0,0
2020-01-26,中国,CN,四川省,510000,峨眉山市,511181,1,0,0,0
2020-01-26,中国,CN,四川省,510000,南充市,511300,2,0,0,0
2020-01-26,中国,CN,四川省,510000,宜宾市,511500,1,0,0,0
2020-01-26,中国,CN,四川省,510000,广安市,511600,6,0,0,0
2020-01-26,中国,CN,四川省,510000,达州市,511700,3,0,0,0
2020-01-26,中国,CN,四川省,510000,雅安市,511800,1,0,0,0
2020-01-26,中国,CN,四川省,510000,资阳市,512000,2,0,0,0
2020-01-26,中国,CN,四川省,510000,甘孜藏族自治州,513300,2,0,0,0
2020-01-26,中国,CN,四川省,510000,凉山彝族自治州,513400,1,0,0,0
2020-01-26,中国,CN,贵州省,520000,,,7,3,0,0
2020-01-26,中国,CN,贵州省,520000,贵阳市,520100,1,1,0,0
2020-01-26,中国,CN,贵州省,520000,六盘水市,520200,1,0,0,0
2020-01-26,中国,CN,贵州省,520000,铜仁市,520600,2,0,0,0
2020-01-26,中国,CN,贵州省,520000,黔西南布依族苗族自治州,522300,1,0,0,0
2020-01-26,中国,CN,贵州省,520000,黔南布依族苗族自治州,522700,2,2,0,0
2020-01-26,中国,CN,云南省,530000,,,19,36,0,0
2020-01-26,中国,CN,云南省,530000,昆明市,530100,7,0,0,0
2020-01-26,中国,CN,云南省,530000,曲靖市,530300,1,0,0,0
2020-01-26,中国,CN,云南省,530000,玉溪市,530400,1,0,0,0
2020-01-26,中国,CN,云南省,530000,保山市,530500,2,0,0,0
2020-01-26,中国,CN,云南省,530000,昭通市,530600,1,0,0,0
2020-01-26,中国,CN,云南省,530000,丽江市,530700,2,0,0,0
2020-01-26,中国,CN,云南省,530000,红河哈尼族彝族自治州,532500,1,0,0,0
2020-01-26,中国,CN,云南省,530000,西双版纳傣族自治州,532800,1,0,0,0
2020-01-26,中国,CN,云南省,530000,大理白族自治州,532900,1,0,0,0
2020-01-26,中国,CN,云南省,530000,德宏傣族景颇族自治州,533100,2,0,0,0
2020-01-26,中国,CN,陕西省,610000,,,35,0,0,0
2020-01-26,中国,CN,陕西省,610000,西安市,610100,12,0,0,0
2020-01-26,中国,CN,陕西省,610000,铜川市,610200,5,0,0,0
2020-01-26,中国,CN,陕西省,610000,咸阳市,610400,4,0,0,0
2020-01-26,中国,CN,陕西省,610000,渭南市,610500,1,0,0,0
2020-01-26,中国,CN,陕西省,610000,延安市,610600,2,0,0,0
2020-01-26,中国,CN,陕西省,610000,汉中市,610700,3,0,0,0
2020-01-26,中国,CN,陕西省,610000,安康市,610900,7,0,0,0
2020-01-26,中国,CN,陕西省,610000,商洛市,611000,1,0,0,0
2020-01-26,中国,CN,甘肃省,620000,,,14,0,0,0
2020-01-26,中国,CN,甘肃省,620000,兰州市,620100,8,0,0,0
2020-01-26,中国,CN,甘肃省,620000,白银市,620400,1,0,0,0
2020-01-26,中国,CN,甘肃省,620000,张掖市,620700,1,0,0,0
2020-01-26,中国,CN,甘肃省,620000,定西市,621100,1,0,0,0
2020-01-26,中国,CN,甘肃省,620000,陇南市,621200,1,0,0,0
2020-01-26,中国,CN,甘肃省,620000,临夏回族自治州,622900,2,0,0,0
2020-01-26,中国,CN,青海省,630000,,,4,0,0,0
2020-01-26,中国,CN,青海省,630000,西宁市,630100,4,0,0,0
2020-01-26,中国,CN,宁夏回族自治区,640000,,,7,0,0,0
2020-01-26,中国,CN,宁夏回族自治区,640000,银川市,640100,5,0,0,0
2020-01-26,中国,CN,宁夏回族自治区,640000,固原市,640400,1,0,0,0
2020-01-26,中国,CN,宁夏回族自治区,640000,中卫市,640500,1,0,0,0
2020-01-26,中国,CN,新疆维吾尔自治区,650000,,,5,0,0,0
2020-01-26,中国,CN,新疆维吾尔自治区,650000,乌鲁木齐市,650100,4,0,0,0
2020-01-26,中国,CN,新疆维吾尔自治区,650000,伊犁哈萨克自治州,654000,1,0,0,0
2020-01-26,中国,CN,台湾省,710000,,,4,0,0,0
2020-01-26,中国,CN,香港特别行政区,810000,,,8,0,0,0
2020-01-26,中国,CN,澳门特别行政区,820000,,,5,0,0,0
2020-01-26,法国,FR,,,,,3,0,0,0
2020-01-26,日本,JP,,,,,3,0,0,0
2020-01-26,韩国,KR,,,,,3,0,0,0
2020-01-26,马来西亚,MY,,,,,3,0,0,0
2020-01-26,尼泊尔,NP,,,,,1,0,0,0
2020-01-26,新加坡,SG,,,,,4,0,0,0
2020-01-26,泰国,TH,,,,,7,0,0,0
2020-01-26,美国,US,,,,,3,0,0,0
2020-01-26,越南,VN,,,,,2,0,0,0
2020-01-27,澳大利亚,AU,,,,,5,0,0,0
2020-01-27,加拿大,CA,,,,,1,0,0,0
2020-01-27,中国,CN,,,,,4515,6973,60,106
2020-01-27,中国,CN,北京市,110000,,,80,0,2,1
2020-01-27,中国,CN,北京市,110000,外地来京,,11,0,0,0
2020-01-27,中国,CN,北京市,110000,东城区,110101,2,0,0,0
2020-01-27,中国,CN,北京市,110000,西城区,110102,7,0,0,0
2020-01-27,中国,CN,北京市,110000,朝阳区,110105,17,0,0,0
2020-01-27,中国,CN,北京市,110000,丰台区,110106,4,0,0,0
2020-01-27,中国,CN,北京市,110000,石景山区,110107,2,0,0,0
2020-01-27,中国,CN,北京市,110000,海淀区,110108,17,0,0,0
2020-01-27,中国,CN,北京市,110000,通州区,110112,7,0,0,0
2020-01-27,中国,CN,北京市,110000,顺义区,110113,1,0,0,0
2020-01-27,中国,CN,北京市,110000,昌平区,110114,7,0,0,0
2020-01-27,中国,CN,北京市,110000,大兴区,110115,5,0,0,0
2020-01-27,中国,CN,天津市,120000,,,23,0,0,0
2020-01-27,中国,CN,天津市,120000,外地来津,,2,0,0,0
2020-01-27,中国,CN,天津市,120000,和平区,120101,1,0,0,0
2020-01-27,中国,CN,天津市,120000,河东区,120102,5,0,0,0
2020-01-27,中国,CN,天津市,120000,河西区,120103,3,0,0,0
2020-01-27,中国,CN,天津市,120000,南开区,120104,2,0,0,0
2020-01-27,中国,CN,天津市,120000,河北区,120105,7,0,0,0
2020-01-27,中国,CN,天津市,120000,红桥区,120106,1,0,0,0
2020-01-27,中国,CN,天津市,120000,西青区,120111,1,0,0,0
2020-01-27,中国,CN,天津市,120000,滨海新区,120116,1,0,0,0
2020-01-27,中国,CN,河北省,130000,,,33,54,0,1
2020-01-27,中国,CN,河北省,130000,石家庄市,130100,9,24,0,0
2020-01-27,中国,CN,河北省,130000,唐山市,130200,1,2,0,0
2020-01-27,中国,CN,河北省,130000,邯郸市,130400,4,0,0,0
2020-01-27,中国,CN,河北省,130000,邢台市,130500,2,1,0,0
2020-01-27,中国,CN,河北省,130000,保定市,130600,3,3,0,0
2020-01-27,中国,CN,河北省,130000,张家口市,130700,0,3,0,0
2020-01-27,中国,CN,河北省,130000,承德市,130800,1,0,0,0
2020-01-27,中国,CN,河北省,130000,沧州市,130900,5,3,0,1
2020-01-27,中国,CN,河北省,130000,廊坊市,131000,6,1,0,0
2020-01-27,中国,CN,河北省,130000,衡水市,131100,2,1,0,0
2020-01-27,中国,CN,山西省,140000,,,20,0,0,0
2020-01-27,中国,CN,山西省,140000,太原市,140100,3,0,0,0
2020-01-27,中国,CN,山西省,140000,大同市,140200,1,0,0,0
2020-01-27,中国,CN,山西省,140000,阳泉市,140300,1,0,0,0
2020-01-27,中国,CN,山西省,140000,长治市,140400,1,0,0,0
2020-01-27,中国,CN,山西省,140000,朔州市,140600,2,0,0,0
2020-01-27,中国,CN,山西省,140000,晋中市,140700,5,0,0,0
2020-01-27,中国,CN,山西省,140000,运城市,140800,3,0,0,0
2020-01-27,中国,CN,山西省,140000,临汾市,141000,1,0,0,0
2020-01-27,中国,CN,山西省,140000,吕梁市,141100,3,0,0,0
2020-01-27,中国,CN,内蒙古自治区,150000,,,13,2,0,0
2020-01-27,中国,CN,内蒙古自治区,150000,包头市,150200,3,0,0,0
2020-01-27,中国,CN,内蒙古自治区,150000,赤峰市,150400,2,0,0,0
2020-01-27,中国,CN,内蒙古自治区,150000,通辽市,150500,1,0,0,0
2020-01-27,中国,CN,内蒙古自治区,150000,鄂尔多斯市,150600,2,0,0,0
2020-01-27,中国,CN,内蒙古自治区,150000,呼伦贝尔市,150700,2,1,0,0
2020-01-27,中国,CN,内蒙古自治区,150000,兴安盟,152200,1,0,0,0
2020-01-27,中国,CN,内蒙古自治区,150000,锡林郭勒盟,152500,2,1,0,0
2020-01-27,中国,CN,辽宁省,210000,,,27,0,0,0
2020-01-27,中国,CN,辽宁省,210000,沈阳市,210100,7,0,0,0
2020-01-27,中国,CN,辽宁省,210000,大连市,210200,5,0,0,0
2020-01-27,中国,CN,辽宁省,210000,本溪市,210500,2,0,0,0
2020-01-27,中国,CN,辽宁省,210000,丹东市,210600,4,0,0,0
2020-01-27,中国,CN,辽宁省,210000,营口市,210800,1,0,0,0
2020-01-27,中国,CN,辽宁省,210000,盘锦市,211100,2,0,0,0
2020-01-27,中国,CN,辽宁省,210000,铁岭市,211200,2,0,0,0
2020-01-27,中国,CN,辽宁省,210000,朝阳市,211300,2,0,0,0
2020-01-27,中国,CN,辽宁省,210000,葫芦岛市,211400,2,0,0,0
2020-01-27,中国,CN,吉林省,220000,,,8,0,0,0
